Institue,Branch,Quota,Category,Gender,Opening,Closing
"Dr. Shakuntala Misra National Rehabilitation University, Lucknow",Computer Science & Engineering (AI & Finance Managemnet),Home State,OPEN,Neutral,479981,479981
"NITRA TECHNICAL CAMPUS,GHAZIABAD",Computer Science And Engineering(Artificial Intelligence & Machine Learning),Home State,OPEN,Neutral,494908,518425
"AJAY KUMAR GARG ENGG. COLLEGE,GHAZIABAD",Computer Science (Hindi),Home State,OPEN,Neutral,496133,560900
"ABES ENGG.COLLEGE,GHAZIABAD",Electronics and Communication Engineering,Home State,OPEN,Neutral,499975,585727
"D. D. U. Gorakhpur University, Gorakhpur",Information Technology,Home State,OPEN,Neutral,501973,539926
"RAJKIYA ENGINEERING COLLEGE, MIRZAPUR",Information Technology,Home State,OPEN,Neutral,507405,558026
"RAJKIYA ENGINEERING COLLEGE,BIJNOR",Electrical Engineering,Home State,OPEN,Neutral,534197,659297
"Dr. Rammanohar Lohia Avadh University, Faizabad",Information Technology,Home State,OPEN,Neutral,541369,624340
"Veer Bahadur Singh Purvanchal University, Jaunpur",Computer Science and Engineering,Home State,OPEN,Neutral,543105,547431
"NOIDA INSTITUTE OF ENGG. & TECHNOLOGY,GAUTAM BUDDH NAGAR",Computer Science and Engineering (Data Science),Home State,OPEN,Neutral,557689,616697
"RAJKIYA ENGINEERING COLLEGE,SONEBHADRA",Electrical Engineering,Home State,OPEN,Neutral,560778,580470
Ch. Charan Singh University Campus (SCRIET) Meerut,Electronics and Communication Engineering,Home State,OPEN,Neutral,574088,1095976
"GALGOTIA'S COLLEGE OF ENGG. & TECHNOLOGY,GAUTAM BUDDH NAGAR",Electronics and Communication Engineering,Home State,OPEN,Neutral,607025,692867
"NOIDA INSTITUTE OF ENGG. & TECHNOLOGY,GAUTAM BUDDH NAGAR",Computer Science,Home State,OPEN,Neutral,607930,682206
"NOIDA INSTITUTE OF ENGG. & TECHNOLOGY,GAUTAM BUDDH NAGAR",Computer Science & Engineering (Cyber Security),Home State,OPEN,Neutral,618096,790102
"Khwaja Moinuddin Chishti Language University, Lucknow",Computer Science And Engineering(Artificial Intelligence & Machine Learning),Home State,OPEN,Neutral,620328,652541
"AJAY KUMAR GARG ENGG. COLLEGE,GHAZIABAD",Electrical & Electronics Engineering,Home State,OPEN,Neutral,632391,1174108
"RAJKIYA ENGINEERING COLLEGE,KANNAUJ",Electrical Engineering,Home State,OPEN,Neutral,634084,773720
"I.M.S. ENGINEERING COLLEGE,GHAZIABAD",Computer Science and Engineering,Home State,OPEN,Neutral,641156,735441
"RAJKIYA ENGINEERING COLLEGE,BANDA",Mechanical Engineering,Home State,OPEN,Neutral,641992,780078
"Dr. Shakuntala Misra National Rehabilitation University, Lucknow",Electronics and Communication Engineering,Home State,OPEN,Neutral,642533,682113
"NOIDA INSTITUTE OF ENGG. & TECHNOLOGY,GAUTAM BUDDH NAGAR",Information Technology,Home State,OPEN,Neutral,652464,911027
"Khwaja Moinuddin Chishti Language University, Lucknow",Computer Science & Engineering  (Artificial Intelligence & data Science),Home State,OPEN,Neutral,663507,679082
"RAJKIYA ENGINEERING COLLEGE,AMBEDKAR NAGAR",Civil Engineering,Home State,OPEN,Neutral,666101,765149
"GALGOTIA'S COLLEGE OF ENGG. & TECHNOLOGY,GAUTAM BUDDH NAGAR",Computer Science (Hindi),Home State,OPEN,Neutral,692799,954961
"Baba Shaheb (Dr.) B R Ambedkar College of Agricultural Engineering and Technology, Etawah",Computer Science and Engineering,Home State,OPEN,Neutral,697213,841079
"D. D. U. Gorakhpur University, Gorakhpur",Electronics and Communication Engineering,Home State,OPEN,Neutral,709240,891558
"Acharya Narendra Deva University of Agriculture & Technology, Kumarganj, Ayodhya  (MCAET Ambedkar Nagar)",Computer Science and Engineering,Home State,OPEN,Neutral,735111,813642
"I.M.S. ENGINEERING COLLEGE,GHAZIABAD",Computer Science And Engineering(Artificial Intelligence & Machine Learning),Home State,OPEN,Neutral,780026,1308804
"Veer Bahadur Singh Purvanchal University, Jaunpur",Information Technology,Home State,OPEN,Neutral,785496,1411305
"RAJKIYA ENGINEERING COLLEGE, BASTI",Electronics Engineering,Home State,OPEN,Neutral,786024,1150131
"INSTITUTE OF ENGG. & RURAL TECHNOLOGY,ALLAHABAD",Electrical Engineering,Home State,OPEN,Neutral,794426,1237425
"NOIDA INSTITUTE OF ENGG. & TECHNOLOGY,GAUTAM BUDDH NAGAR",Computer Science And Engineering(Internet Of Things),Home State,OPEN,Neutral,802513,1289282
"RAJKIYA ENGINEERING COLLEGE,MAINPURI",Electrical Engineering,Home State,OPEN,Neutral,810097,1335722
"ABES INSTITUTE OF TECHNOLOGY,GHAZIABAD",Computer Science and Engineering,Home State,OPEN,Neutral,866562,1340981
"G.L. BAJAJ INSTITUTE OF TECHNOLOGY & MANAGEMENT,GAUTAM BUDDH NAGAR",Electrical & Electronics Engineering,Home State,OPEN,Neutral,888148,1083075
"BABU BANARASI DAS INSTITUTE OF TECHNOLOGY AND MANAGEMENT, LUCKNOW",Computer Science and Engineering,Home State,OPEN,Neutral,904269,1410067
"SHRI RAM SWAROOP MEMORIAL COLLEGE OF ENGG. & MANAGEMENT,LUCKNOW",Computer Science and Engineering,Home State,OPEN,Neutral,1184608,1317195
"INSTITUTE OF ENGINEERING & TECHNOLOGY, LUCKNOW",Electronics and Communication Engineering,Home State,OPEN(AF),Neutral,75087,75087
"J.S.S. ACADEMY OF TECHNICAL EDUCATION,GAUTAM BUDDH NAGAR",Computer Science and Engineering,Home State,OPEN(AF),Neutral,106481,112112
"J.S.S. ACADEMY OF TECHNICAL EDUCATION,GAUTAM BUDDH NAGAR",Computer Science And Engineering(Artificial Intelligence & Machine Learning),Home State,OPEN(AF),Neutral,120062,120062
"KAMLA NEHRU INSTITUTE OF TECHNOLOGY,SULTANPUR",Electrical Engineering,Home State,OPEN(AF),Neutral,138286,138286
"J.S.S. ACADEMY OF TECHNICAL EDUCATION,GAUTAM BUDDH NAGAR",Computer Science and Engineering (Data Science),Home State,OPEN(AF),Neutral,145485,145485
"J.S.S. ACADEMY OF TECHNICAL EDUCATION,GAUTAM BUDDH NAGAR",Information Technology,Home State,OPEN(AF),Neutral,149881,149881
"KIET GROUP OF INSTITUTIONS(KRISHNA INSTT. OF ENGG. & TECHNOLOGY),GHAZIABAD",Computer Science and Engineering,Home State,OPEN(AF),Neutral,150442,151658
"DR.AMBEDKAR INSTITUTE OF TECHNOLOGY FOR HANDICAPPEDS,KANPUR",Computer Science and Engineering,Home State,OPEN(AF),Neutral,162006,282958
"AJAY KUMAR GARG ENGG. COLLEGE,GHAZIABAD",Computer Science and Engineering,Home State,OPEN(AF),Neutral,178614,178614
"KIET GROUP OF INSTITUTIONS(KRISHNA INSTT. OF ENGG. & TECHNOLOGY),GHAZIABAD",Computer Science and Engineering (Artificial Intelligence),Home State,OPEN(AF),Neutral,202114,202114
"G.L. BAJAJ INSTITUTE OF TECHNOLOGY & MANAGEMENT,GAUTAM BUDDH NAGAR",Computer Science and Engineering,Home State,OPEN(AF),Neutral,207520,207520
"KIET GROUP OF INSTITUTIONS(KRISHNA INSTT. OF ENGG. & TECHNOLOGY),GHAZIABAD",Information Technology,Home State,OPEN(AF),Neutral,213603,213603
"BUNDELKHAND INSTITUTE OF ENGINEERING & TECHNOLOGY, JHANSI",Electrical Engineering,Home State,OPEN(AF),Neutral,215276,215276
"KIET GROUP OF INSTITUTIONS(KRISHNA INSTT. OF ENGG. & TECHNOLOGY),GHAZIABAD",Computer Science Information Technology,Home State,OPEN(AF),Neutral,225381,225381
"J.S.S. ACADEMY OF TECHNICAL EDUCATION,GAUTAM BUDDH NAGAR",Electronics and Communication Engineering,Home State,OPEN(AF),Neutral,244274,282251
"KAMLA NEHRU INSTITUTE OF TECHNOLOGY,SULTANPUR",Mechanical Engineering,Home State,OPEN(AF),Neutral,247868,247868
"LUCKNOW UNIVERSITY, LUCKNOW",Computer Science & Engineering (Artificial Intelligence),Home State,OPEN(AF),Neutral,260478,260478
"AJAY KUMAR GARG ENGG. COLLEGE,GHAZIABAD",Computer Science Information Technology,Home State,OPEN(AF),Neutral,272901,272901
"AJAY KUMAR GARG ENGG. COLLEGE,GHAZIABAD",Information Technology,Home State,OPEN(AF),Neutral,280684,280684
"DR.AMBEDKAR INSTITUTE OF TECHNOLOGY FOR HANDICAPPEDS,KANPUR",Computer Science And Engineering(Artificial Intelligence & Machine Learning),Home State,OPEN(AF),Neutral,289905,289905
"G.L. BAJAJ INSTITUTE OF TECHNOLOGY & MANAGEMENT,GAUTAM BUDDH NAGAR",Computer Science And Engineering(Artificial Intelligence & Machine Learning),Home State,OPEN(AF),Neutral,293699,293699
"UTTAR PRADESH TEXTILE TECHNOLOGY INSTITUTE,KANPUR",Computer Science and Engineering,Home State,OPEN(AF),Neutral,295523,295523
"G.L. BAJAJ INSTITUTE OF TECHNOLOGY & MANAGEMENT,GAUTAM BUDDH NAGAR",Computer Science and Engineering (Artificial Intelligence),Home State,OPEN(AF),Neutral,309921,314826
"G.L. BAJAJ INSTITUTE OF TECHNOLOGY & MANAGEMENT,GAUTAM BUDDH NAGAR",Computer Science and Engineering (Data Science),Home State,OPEN(AF),Neutral,344494,356819
"BUNDELKHAND INSTITUTE OF ENGINEERING & TECHNOLOGY, JHANSI",Civil Engineering,Home State,OPEN(AF),Neutral,368480,368480
"G.L. BAJAJ INSTITUTE OF TECHNOLOGY & MANAGEMENT,GAUTAM BUDDH NAGAR",Information Technology,Home State,OPEN(AF),Neutral,379038,386015
"DR.AMBEDKAR INSTITUTE OF TECHNOLOGY FOR HANDICAPPEDS,KANPUR",Information Technology,Home State,OPEN(AF),Neutral,383394,383394
"ABES ENGG.COLLEGE,GHAZIABAD",Computer Science and Engineering,Home State,OPEN(AF),Neutral,385933,399407
"LUCKNOW UNIVERSITY, LUCKNOW",Electronics and Communication Engineering,Home State,OPEN(AF),Neutral,398235,398235
"GALGOTIA'S COLLEGE OF ENGG. & TECHNOLOGY,GAUTAM BUDDH NAGAR",Computer Science and Engineering (Artificial Intelligence),Home State,OPEN(AF),Neutral,399331,406377
"GALGOTIA'S COLLEGE OF ENGG. & TECHNOLOGY,GAUTAM BUDDH NAGAR",Computer Science and Engineering (Data Science),Home State,OPEN(AF),Neutral,415899,425837
"ABES ENGG.COLLEGE,GHAZIABAD",Computer Science And Engineering(Artificial Intelligence & Machine Learning),Home State,OPEN(AF),Neutral,418270,418270
"KIET GROUP OF INSTITUTIONS(KRISHNA INSTT. OF ENGG. & TECHNOLOGY),GHAZIABAD",Electronics and Communication Engineering,Home State,OPEN(AF),Neutral,419624,474833
"ABES ENGG.COLLEGE,GHAZIABAD",Computer Science and Engineering (Data Science),Home State,OPEN(AF),Neutral,425269,425269
"NOIDA INSTITUTE OF ENGG. & TECHNOLOGY,GAUTAM BUDDH NAGAR",Computer Science and Engineering,Home State,OPEN(AF),Neutral,444146,483186
"GALGOTIA'S COLLEGE OF ENGG. & TECHNOLOGY,GAUTAM BUDDH NAGAR",Information Technology,Home State,OPEN(AF),Neutral,457615,457615
"GALGOTIA'S COLLEGE OF ENGG. & TECHNOLOGY,GAUTAM BUDDH NAGAR",Artificial Inelligence (AI) And Data Science,Home State,OPEN(AF),Neutral,476391,476391
"GALGOTIA'S COLLEGE OF ENGG. & TECHNOLOGY,GAUTAM BUDDH NAGAR",Computer Science And Design,Home State,OPEN(AF),Neutral,484992,484992
"KAMLA NEHRU INSTITUTE OF TECHNOLOGY,SULTANPUR",Civil Engineering,Home State,OPEN(AF),Neutral,498481,498481
"GALGOTIA'S COLLEGE OF ENGG. & TECHNOLOGY,GAUTAM BUDDH NAGAR",Artificial Intelligence And Machine Learning,Home State,OPEN(AF),Neutral,516459,516459
Ch. Charan Singh University Campus (SCRIET) Meerut,Computer Science,Home State,OPEN(AF),Neutral,566743,566743
"NOIDA INSTITUTE OF ENGG. & TECHNOLOGY,GAUTAM BUDDH NAGAR",Computer Science And Engineering(Artificial Intelligence & Machine Learning),Home State,OPEN(AF),Neutral,594654,717994
"NITRA TECHNICAL CAMPUS,GHAZIABAD",Computer Science and Engineering,Home State,OPEN(AF),Neutral,611355,656552
"NOIDA INSTITUTE OF ENGG. & TECHNOLOGY,GAUTAM BUDDH NAGAR",Computer Science and Engineering (Artificial Intelligence),Home State,OPEN(AF),Neutral,658286,757657
"NITRA TECHNICAL CAMPUS,GHAZIABAD",Computer Science And Engineering(Artificial Intelligence & Machine Learning),Home State,OPEN(AF),Neutral,711135,711135
"NOIDA INSTITUTE OF ENGG. & TECHNOLOGY,GAUTAM BUDDH NAGAR",Computer Science and Engineering (Data Science),Home State,OPEN(AF),Neutral,712387,786670
"ABES ENGG.COLLEGE,GHAZIABAD",Electronics and Communication Engineering,Home State,OPEN(AF),Neutral,827052,827052
"LUCKNOW UNIVERSITY, LUCKNOW",Mechanical Engineering,Home State,OPEN(AF),Neutral,845050,845050
"NOIDA INSTITUTE OF ENGG. & TECHNOLOGY,GAUTAM BUDDH NAGAR",Computer Science & Engineering (Cyber Security),Home State,OPEN(AF),Neutral,869251,981154
Ch. Charan Singh University Campus (SCRIET) Meerut,Information Technology,Home State,OPEN(AF),Neutral,971807,971807
"NOIDA INSTITUTE OF ENGG. & TECHNOLOGY,GAUTAM BUDDH NAGAR",Computer Science,Home State,OPEN(AF),Neutral,1043002,1166822
"J.S.S. ACADEMY OF TECHNICAL EDUCATION,GAUTAM BUDDH NAGAR",Electrical & Electronics Engineering,Home State,OPEN(AF),Neutral,1178809,1178809
"INSTITUTE OF ENGINEERING & TECHNOLOGY, LUCKNOW",Computer Science and Engineering,Home State,OPEN,Female,48917,48917
"INSTITUTE OF ENGINEERING & TECHNOLOGY, LUCKNOW",Computer Science and Engineering (Artificial Intelligence),Home State,OPEN,Female,56841,59106
"INSTITUTE OF ENGINEERING & TECHNOLOGY, LUCKNOW",Electronics and Communication Engineering,Home State,OPEN,Female,62542,62542
"KAMLA NEHRU INSTITUTE OF TECHNOLOGY,SULTANPUR",Computer Science and Engineering,Home State,OPEN,Female,72540,74500
"INSTITUTE OF ENGINEERING & TECHNOLOGY, LUCKNOW",Electrical Engineering,Home State,OPEN,Female,75379,75379
"BUNDELKHAND INSTITUTE OF ENGINEERING & TECHNOLOGY, JHANSI",Computer Science and Engineering,Home State,OPEN,Female,78813,78813
"J.S.S. ACADEMY OF TECHNICAL EDUCATION,GAUTAM BUDDH NAGAR",Computer Science and Engineering,Home State,OPEN,Female,84540,87733
"KAMLA NEHRU INSTITUTE OF TECHNOLOGY,SULTANPUR",Information Technology,Home State,OPEN,Female,86846,86984
"BUNDELKHAND INSTITUTE OF ENGINEERING & TECHNOLOGY, JHANSI",Information Technology,Home State,OPEN,Female,96216,98192
"KAMLA NEHRU INSTITUTE OF TECHNOLOGY,SULTANPUR",Electronics Engineering,Home State,OPEN,Female,99939,103203
"J.S.S. ACADEMY OF TECHNICAL EDUCATION,GAUTAM BUDDH NAGAR",Computer Science And Engineering(Artificial Intelligence & Machine Learning),Home State,OPEN,Female,100916,101528
"J.S.S. ACADEMY OF TECHNICAL EDUCATION,GAUTAM BUDDH NAGAR",Computer Science and Engineering (Data Science),Home State,OPEN,Female,102882,111801
"INSTITUTE OF ENGINEERING & TECHNOLOGY, LUCKNOW",Mechanical Engineering,Home State,OPEN,Female,103918,103918
"BUNDELKHAND INSTITUTE OF ENGINEERING & TECHNOLOGY, JHANSI",Electronics and Communication Engineering,Home State,OPEN,Female,109317,109317
"J.S.S. ACADEMY OF TECHNICAL EDUCATION,GAUTAM BUDDH NAGAR",Information Technology,Home State,OPEN,Female,117394,120078
"INSTITUTE OF ENGINEERING & TECHNOLOGY, LUCKNOW",Civil Engineering,Home State,OPEN,Female,117610,117610
"INSTITUTE OF ENGINEERING & TECHNOLOGY, LUCKNOW",Chemical Engineering,Home State,OPEN,Female,118497,120743
"AJAY KUMAR GARG ENGG. COLLEGE,GHAZIABAD",Computer Science and Engineering,Home State,OPEN,Female,121190,131802
"KAMLA NEHRU INSTITUTE OF TECHNOLOGY,SULTANPUR",Electrical Engineering,Home State,OPEN,Female,122677,128054
"G.L. BAJAJ INSTITUTE OF TECHNOLOGY & MANAGEMENT,GAUTAM BUDDH NAGAR",Computer Science and Engineering,Home State,OPEN,Female,123950,158256
"BUNDELKHAND INSTITUTE OF ENGINEERING & TECHNOLOGY, JHANSI",Electrical Engineering,Home State,OPEN,Female,131253,131253
"KIET GROUP OF INSTITUTIONS(KRISHNA INSTT. OF ENGG. & TECHNOLOGY),GHAZIABAD",Computer Science and Engineering,Home State,OPEN,Female,132013,132386
"KIET GROUP OF INSTITUTIONS(KRISHNA INSTT. OF ENGG. & TECHNOLOGY),GHAZIABAD",Computer Science And Engineering(Artificial Intelligence & Machine Learning),Home State,OPEN,Female,133358,133358
"DR.AMBEDKAR INSTITUTE OF TECHNOLOGY FOR HANDICAPPEDS,KANPUR",Computer Science and Engineering,Home State,OPEN,Female,140718,143250
"KAMLA NEHRU INSTITUTE OF TECHNOLOGY,SULTANPUR",Mechanical Engineering,Home State,OPEN,Female,142011,142819
"AJAY KUMAR GARG ENGG. COLLEGE,GHAZIABAD",Computer Science And Engineering(Artificial Intelligence & Machine Learning),Home State,OPEN,Female,155521,155521
"BUNDELKHAND INSTITUTE OF ENGINEERING & TECHNOLOGY, JHANSI",Chemical Engineering,Home State,OPEN,Female,162950,163260
"KIET GROUP OF INSTITUTIONS(KRISHNA INSTT. OF ENGG. & TECHNOLOGY),GHAZIABAD",Information Technology,Home State,OPEN,Female,167453,168759
"BUNDELKHAND INSTITUTE OF ENGINEERING & TECHNOLOGY, JHANSI",Mechanical Engineering,Home State,OPEN,Female,169027,169027
"KIET GROUP OF INSTITUTIONS(KRISHNA INSTT. OF ENGG. & TECHNOLOGY),GHAZIABAD",Computer Science and Engineering (Artificial Intelligence),Home State,OPEN,Female,169986,170375
"KAMLA NEHRU INSTITUTE OF TECHNOLOGY,SULTANPUR",Civil Engineering,Home State,OPEN,Female,178924,191791
"KIET GROUP OF INSTITUTIONS(KRISHNA INSTT. OF ENGG. & TECHNOLOGY),GHAZIABAD",Computer Science,Home State,OPEN,Female,180939,191536
"DR.AMBEDKAR INSTITUTE OF TECHNOLOGY FOR HANDICAPPEDS,KANPUR",Information Technology,Home State,OPEN,Female,181981,181981
"J.S.S. ACADEMY OF TECHNICAL EDUCATION,GAUTAM BUDDH NAGAR",Electronics and Communication Engineering,Home State,OPEN,Female,184297,209181
"AJAY KUMAR GARG ENGG. COLLEGE,GHAZIABAD",Computer Science and Engineering (Data Science),Home State,OPEN,Female,187496,187505
"AJAY KUMAR GARG ENGG. COLLEGE,GHAZIABAD",Computer Science,Home State,OPEN,Female,188697,196608
"BUNDELKHAND INSTITUTE OF ENGINEERING & TECHNOLOGY, JHANSI",Civil Engineering,Home State,OPEN,Female,189627,189627
"GALGOTIA'S COLLEGE OF ENGG. & TECHNOLOGY,GAUTAM BUDDH NAGAR",Computer Science and Engineering,Home State,OPEN,Female,189630,189630
"LUCKNOW UNIVERSITY, LUCKNOW",Computer Science & Engineering (Artificial Intelligence),Home State,OPEN,Female,197779,198540
"KIET GROUP OF INSTITUTIONS(KRISHNA INSTT. OF ENGG. & TECHNOLOGY),GHAZIABAD",Computer Science Information Technology,Home State,OPEN,Female,202651,207988
"AJAY KUMAR GARG ENGG. COLLEGE,GHAZIABAD",Information Technology,Home State,OPEN,Female,209103,209538
"LUCKNOW UNIVERSITY, LUCKNOW",Electronics and Communication Engineering,Home State,OPEN,Female,209160,209160
"G.L. BAJAJ INSTITUTE OF TECHNOLOGY & MANAGEMENT,GAUTAM BUDDH NAGAR",Computer Science and Engineering (Artificial Intelligence),Home State,OPEN,Female,210043,227719
"DR.AMBEDKAR INSTITUTE OF TECHNOLOGY FOR HANDICAPPEDS,KANPUR",Electronics Engineering,Home State,OPEN,Female,212380,212380
"G.L. BAJAJ INSTITUTE OF TECHNOLOGY & MANAGEMENT,GAUTAM BUDDH NAGAR",Computer Science And Engineering(Artificial Intelligence & Machine Learning),Home State,OPEN,Female,214215,220815
"AJAY KUMAR GARG ENGG. COLLEGE,GHAZIABAD",Computer Science Information Technology,Home State,OPEN,Female,217610,219929
"UTTAR PRADESH TEXTILE TECHNOLOGY INSTITUTE,KANPUR",Computer Science and Engineering,Home State,OPEN,Female,222561,233094
"RAJKIYA ENGINEERING COLLEGE,KANNAUJ",Computer Science and Engineering,Home State,OPEN,Female,236572,244548
"RAJKIYA ENGINEERING COLLEGE,MAINPURI",Computer Science and Engineering,Home State,OPEN,Female,253199,264391
"LUCKNOW UNIVERSITY, LUCKNOW",Electrical Engineering,Home State,OPEN,Female,254302,255249
"D. D. U. Gorakhpur University, Gorakhpur",Computer Science and Engineering,Home State,OPEN,Female,260971,388008
"ABES ENGG.COLLEGE,GHAZIABAD",Computer Science and Engineering,Home State,OPEN,Female,272593,279684
Ch. Charan Singh University Campus (SCRIET) Meerut,Computer Science,Home State,OPEN,Female,276066,276066
"RAJKIYA ENGINEERING COLLEGE,AZAMGARH",Information Technology,Home State,OPEN,Female,276830,276830
"RAJKIYA ENGINEERING COLLEGE,SONEBHADRA",Electronics Engineering,Home State,OPEN,Female,278423,278423
"G.L. BAJAJ INSTITUTE OF TECHNOLOGY & MANAGEMENT,GAUTAM BUDDH NAGAR",Computer Science and Engineering (Data Science),Home State,OPEN,Female,281303,281303
"G.L. BAJAJ INSTITUTE OF TECHNOLOGY & MANAGEMENT,GAUTAM BUDDH NAGAR",Information Technology,Home State,OPEN,Female,285353,286749
"KIET GROUP OF INSTITUTIONS(KRISHNA INSTT. OF ENGG. & TECHNOLOGY),GHAZIABAD",Electrical & Computer Engg.,Home State,OPEN,Female,285451,334412
"RAJKIYA ENGINEERING COLLEGE,MAINPURI",Information Technology,Home State,OPEN,Female,285719,298867
"KIET GROUP OF INSTITUTIONS(KRISHNA INSTT. OF ENGG. & TECHNOLOGY),GHAZIABAD",Electronics and Communication Engineering,Home State,OPEN,Female,285754,286576
"RAJKIYA ENGINEERING COLLEGE, BASTI",Computer Science and Engineering,Home State,OPEN,Female,289079,323231
"GALGOTIA'S COLLEGE OF ENGG. & TECHNOLOGY,GAUTAM BUDDH NAGAR",Computer Science and Engineering (Artificial Intelligence),Home State,OPEN,Female,295155,295155
"ABES ENGG.COLLEGE,GHAZIABAD",Computer Science And Engineering(Artificial Intelligence & Machine Learning),Home State,OPEN,Female,301158,304031
"GALGOTIA'S COLLEGE OF ENGG. & TECHNOLOGY,GAUTAM BUDDH NAGAR",Computer Science and Engineering (Data Science),Home State,OPEN,Female,322961,332941
"GALGOTIA'S COLLEGE OF ENGG. & TECHNOLOGY,GAUTAM BUDDH NAGAR",Information Technology,Home State,OPEN,Female,326915,330920
"ABES ENGG.COLLEGE,GHAZIABAD",Computer Science and Engineering (Data Science),Home State,OPEN,Female,329780,334874
"LUCKNOW UNIVERSITY, LUCKNOW",Mechanical Engineering,Home State,OPEN,Female,330851,330851
"AJAY KUMAR GARG ENGG. COLLEGE,GHAZIABAD",Electronics and Communication Engineering,Home State,OPEN,Female,337829,354819
"DR.AMBEDKAR INSTITUTE OF TECHNOLOGY FOR HANDICAPPEDS,KANPUR",Chemical Engineering,Home State,OPEN,Female,338491,352110
"NOIDA INSTITUTE OF ENGG. & TECHNOLOGY,GAUTAM BUDDH NAGAR",Computer Science and Engineering,Home State,OPEN,Female,344920,349088
"RAJKIYA ENGINEERING COLLEGE, PARTAPGARH",Computer Science and Engineering,Home State,OPEN,Female,347623,357422
"LUCKNOW UNIVERSITY, LUCKNOW",Civil Engineering,Home State,OPEN,Female,351508,373899
"GALGOTIA'S COLLEGE OF ENGG. & TECHNOLOGY,GAUTAM BUDDH NAGAR",Artificial Intelligence And Machine Learning,Home State,OPEN,Female,355217,355217
"INSTITUTE OF ENGG. & RURAL TECHNOLOGY,ALLAHABAD",Electronics Engineering,Home State,OPEN,Female,362935,362935
"J.S.S. ACADEMY OF TECHNICAL EDUCATION,GAUTAM BUDDH NAGAR",Electrical Engineering,Home State,OPEN,Female,376644,457415
"KIET GROUP OF INSTITUTIONS(KRISHNA INSTT. OF ENGG. & TECHNOLOGY),GHAZIABAD",Electrical & Electronics Engineering,Home State,OPEN,Female,382727,382727
"G.L. BAJAJ INSTITUTE OF TECHNOLOGY & MANAGEMENT,GAUTAM BUDDH NAGAR",Computer Science (Hindi),Home State,OPEN,Female,392623,392623
"GALGOTIA'S COLLEGE OF ENGG. & TECHNOLOGY,GAUTAM BUDDH NAGAR",Computer Science And Design,Home State,OPEN,Female,395834,412377
"NOIDA INSTITUTE OF ENGG. & TECHNOLOGY,GAUTAM BUDDH NAGAR",Computer Science And Engineering(Artificial Intelligence & Machine Learning),Home State,OPEN,Female,412522,430398
Ch. Charan Singh University Campus (SCRIET) Meerut,Information Technology,Home State,OPEN,Female,433715,543998
"I.M.S. ENGINEERING COLLEGE,GHAZIABAD",Computer Science and Engineering,Home State,OPEN,Female,436167,545297
"G.L. BAJAJ INSTITUTE OF TECHNOLOGY & MANAGEMENT,GAUTAM BUDDH NAGAR",Electronics and Communication Engineering,Home State,OPEN,Female,437812,442129
"ABES ENGG.COLLEGE,GHAZIABAD",Electronics and Communication Engineering,Home State,OPEN,Female,440442,465344
"RAJKIYA ENGINEERING COLLEGE, GONDA",Computer Science and Engineering,Home State,OPEN,Female,450120,506954
"NOIDA INSTITUTE OF ENGG. & TECHNOLOGY,GAUTAM BUDDH NAGAR",Computer Science and Engineering (Artificial Intelligence),Home State,OPEN,Female,450506,465112
"NITRA TECHNICAL CAMPUS,GHAZIABAD",Computer Science and Engineering,Home State,OPEN,Female,463007,475688
"SHRI RAM SWAROOP MEMORIAL COLLEGE OF ENGG. & MANAGEMENT,LUCKNOW",Computer Science and Engineering,Home State,OPEN,Female,481494,499535
"AJAY KUMAR GARG ENGG. COLLEGE,GHAZIABAD",Electrical & Electronics Engineering,Home State,OPEN,Female,506631,506631
"GALGOTIA'S COLLEGE OF ENGG. & TECHNOLOGY,GAUTAM BUDDH NAGAR",Electronics and Communication Engineering,Home State,OPEN,Female,508924,644356
"NOIDA INSTITUTE OF ENGG. & TECHNOLOGY,GAUTAM BUDDH NAGAR",Computer Science and Engineering (Data Science),Home State,OPEN,Female,519614,566878
"Khwaja Moinuddin Chishti Language University, Lucknow",Computer Science and Engineering,Home State,OPEN,Female,539719,539719
"Bundelkhand University, Jhansi",Electronics and Communication Engineering,Home State,OPEN,Female,540759,549193
"RAJKIYA ENGINEERING COLLEGE, MIRZAPUR",Information Technology,Home State,OPEN,Female,541914,544053
"D. D. U. Gorakhpur University, Gorakhpur",Information Technology,Home State,OPEN,Female,543013,543013
"NOIDA INSTITUTE OF ENGG. & TECHNOLOGY,GAUTAM BUDDH NAGAR",Computer Science,Home State,OPEN,Female,544031,559144
"NITRA TECHNICAL CAMPUS,GHAZIABAD",Computer Science And Engineering(Artificial Intelligence & Machine Learning),Home State,OPEN,Female,554751,562503
"ABES INSTITUTE OF TECHNOLOGY,GHAZIABAD",Computer Science and Engineering,Home State,OPEN,Female,569191,673712
"GALGOTIA'S COLLEGE OF ENGG. & TECHNOLOGY,GAUTAM BUDDH NAGAR",Computer Science (Hindi),Home State,OPEN,Female,572622,574006
"Dr. Bhim Rao Ambedkar University, Agra",Computer Science and Engineering,Home State,OPEN,Female,577671,577671
"PRANVEER SINGH INSTITUTE OF TECHNOLOGY,KANPUR",Computer Science and Engineering,Home State,OPEN,Female,591978,599622
"NOIDA INSTITUTE OF ENGG. & TECHNOLOGY,GAUTAM BUDDH NAGAR",Information Technology,Home State,OPEN,Female,603950,690999
"RAJKIYA ENGINEERING COLLEGE,MAINPURI",Electrical Engineering,Home State,OPEN,Female,607203,607203
